"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type"
240592925,5,"2018-03-28 17:03:00","2018-03-28 17:08:00",3156,39.953812,-75.174072,3009,39.955761,-75.189819,"02558",30,"One Way","Indego30"
240592919,14,"2018-03-28 17:04:00","2018-03-28 17:18:00",3060,39.959229,-75.170357,3120,39.975220,-75.186691,"02535",0,"One Way","Walk-up"
240592920,4,"2018-03-28 17:04:00","2018-03-28 17:08:00",3125,39.943909,-75.167351,3010,39.947109,-75.166183,11916,30,"One Way","Indego30"
240592921,13,"2018-03-28 17:04:00","2018-03-28 17:17:00",3160,39.956619,-75.198624,3058,39.967159,-75.170013,"05391",30,"One Way","Indego30"
240592917,18,"2018-03-28 17:05:00","2018-03-28 17:23:00",3055,39.951118,-75.154572,3022,39.954720,-75.183228,11898,30,"One Way","Indego30"
240592918,12,"2018-03-28 17:05:00","2018-03-28 17:17:00",3033,39.950050,-75.156723,3040,39.962891,-75.166061,11881,30,"One Way","Indego30"
240592914,12,"2018-03-28 17:06:00","2018-03-28 17:18:00",3020,39.949219,-75.190361,3086,39.940189,-75.166908,11775,365,"One Way","Indego365"
240592916,10,"2018-03-28 17:06:00","2018-03-28 17:16:00",3038,39.947811,-75.194092,3023,39.950481,-75.172859,11862,30,"One Way","Indego30"
240592908,7,"2018-03-28 17:07:00","2018-03-28 17:14:00",3046,39.950119,-75.144722,3028,39.940609,-75.149582,11861,365,"One Way","Indego365"
240592909,12,"2018-03-28 17:07:00","2018-03-28 17:19:00",3156,39.953812,-75.174072,3046,39.950119,-75.144722,"03394",30,"One Way","Indego30"
240592910,11,"2018-03-28 17:07:00","2018-03-28 17:18:00",3045,39.947922,-75.162369,3028,39.940609,-75.149582,11895,365,"One Way","Indego365"
240592911,15,"2018-03-28 17:07:00","2018-03-28 17:22:00",3054,39.962502,-75.174202,3068,39.935490,-75.167107,11951,30,"One Way","Indego30"
240592912,14,"2018-03-28 17:07:00","2018-03-28 17:21:00",3038,39.947811,-75.194092,3078,39.953548,-75.171921,"03695",30,"One Way","Indego30"
240592904,8,"2018-03-28 17:08:00","2018-03-28 17:16:00",3038,39.947811,-75.194092,3022,39.954720,-75.183228,"02504",30,"One Way","Indego30"
240592906,9,"2018-03-28 17:08:00","2018-03-28 17:17:00",3056,39.976688,-75.158127,3059,39.962650,-75.161743,"05341",30,"One Way","Indego30"
240592907,10,"2018-03-28 17:08:00","2018-03-28 17:18:00",3020,39.949219,-75.190361,3125,39.943909,-75.167351,"03436",365,"One Way","Indego365"
240592899,17,"2018-03-28 17:09:00","2018-03-28 17:26:00",3046,39.950119,-75.144722,3012,39.942181,-75.177467,"03626",30,"One Way","Indego30"
240592902,25,"2018-03-28 17:09:00","2018-03-28 17:34:00",3015,39.947350,-75.148857,3031,39.980049,-75.155220,11800,30,"One Way","Indego30"
240592903,4,"2018-03-28 17:09:00","2018-03-28 17:13:00",3161,39.954861,-75.180908,3163,39.949741,-75.180969,"03399",30,"One Way","Indego30"
240592896,9,"2018-03-28 17:10:00","2018-03-28 17:19:00",3010,39.947109,-75.166183,3012,39.942181,-75.177467,"03596",365,"One Way","Indego365"
240592897,25,"2018-03-28 17:10:00","2018-03-28 17:35:00",3019,39.954029,-75.149834,3006,39.952202,-75.203110,"03672",30,"One Way","Indego30"
240592891,9,"2018-03-28 17:11:00","2018-03-28 17:20:00",3020,39.949219,-75.190361,3114,39.937752,-75.180122,"02519",30,"One Way","Indego30"
240592892,9,"2018-03-28 17:11:00","2018-03-28 17:20:00",3062,39.951969,-75.179428,3007,39.945171,-75.159927,11763,30,"One Way","Indego30"
240592893,10,"2018-03-28 17:11:00","2018-03-28 17:21:00",3040,39.962891,-75.166061,3039,39.971210,-75.159698,"05408",30,"One Way","Indego30"
240592894,5,"2018-03-28 17:11:00","2018-03-28 17:16:00",3021,39.953899,-75.169022,3066,39.945610,-75.173477,11798,30,"One Way","Indego30"
240592888,16,"2018-03-28 17:12:00","2018-03-28 17:28:00",3015,39.947350,-75.148857,3157,39.925449,-75.159538,"05203",365,"One Way","Indego365"
240592889,8,"2018-03-28 17:12:00","2018-03-28 17:20:00",3033,39.950050,-75.156723,3034,39.933151,-75.162483,"03297",30,"One Way","Indego30"
240592890,8,"2018-03-28 17:12:00","2018-03-28 17:20:00",3078,39.953548,-75.171921,3167,39.950249,-75.160278,"02551",365,"One Way","Indego365"
240592879,16,"2018-03-28 17:13:00","2018-03-28 17:29:00",3027,39.956940,-75.200691,3102,39.967590,-75.179520,11893,30,"One Way","Indego30"
240592881,14,"2018-03-28 17:13:00","2018-03-28 17:27:00",3040,39.962891,-75.166061,3064,39.938400,-75.173271,"02666",30,"One Way","Indego30"
240592882,8,"2018-03-28 17:13:00","2018-03-28 17:21:00",3010,39.947109,-75.166183,3032,39.945271,-75.179710,11916,30,"One Way","Indego30"
240592883,19,"2018-03-28 17:13:00","2018-03-28 17:32:00",3023,39.950481,-75.172859,3101,39.942951,-75.159554,"03693",30,"One Way","Indego30"
240592884,18,"2018-03-28 17:13:00","2018-03-28 17:31:00",3167,39.950249,-75.160278,3031,39.980049,-75.155220,11930,30,"One Way","Indego30"
240592885,7,"2018-03-28 17:13:00","2018-03-28 17:20:00",3022,39.954720,-75.183228,3038,39.947811,-75.194092,11952,30,"One Way","Indego30"
240592886,5,"2018-03-28 17:13:00","2018-03-28 17:18:00",3061,39.954250,-75.177612,3054,39.962502,-75.174202,"05327",30,"One Way","Indego30"
240592868,10,"2018-03-28 17:14:00","2018-03-28 17:24:00",3050,39.953388,-75.154259,3070,39.960621,-75.139832,11891,30,"One Way","Indego30"
240592869,18,"2018-03-28 17:14:00","2018-03-28 17:32:00",3021,39.953899,-75.169022,3100,39.927769,-75.151031,"03710",30,"One Way","Indego30"
240592870,11,"2018-03-28 17:14:00","2018-03-28 17:25:00",3022,39.954720,-75.183228,3102,39.967590,-75.179520,"03608",30,"One Way","Indego30"
240592873,4,"2018-03-28 17:14:00","2018-03-28 17:18:00",3115,39.972630,-75.167572,3123,39.980042,-75.170883,"03408",30,"One Way","Indego30"
240592874,13,"2018-03-28 17:14:00","2018-03-28 17:27:00",3019,39.954029,-75.149834,3007,39.945171,-75.159927,"03722",365,"One Way","Indego365"
240592878,7,"2018-03-28 17:14:00","2018-03-28 17:21:00",3033,39.950050,-75.156723,3098,39.934311,-75.160423,11755,30,"One Way","Indego30"
240592858,18,"2018-03-28 17:15:00","2018-03-28 17:33:00",3062,39.951969,-75.179428,3046,39.950119,-75.144722,11866,30,"One Way","Indego30"
240592859,6,"2018-03-28 17:15:00","2018-03-28 17:21:00",3021,39.953899,-75.169022,3054,39.962502,-75.174202,"03532",30,"One Way","Indego30"
240592860,20,"2018-03-28 17:15:00","2018-03-28 17:35:00",3038,39.947811,-75.194092,3058,39.967159,-75.170013,"03733",30,"One Way","Indego30"
240592861,9,"2018-03-28 17:15:00","2018-03-28 17:24:00",3046,39.950119,-75.144722,3099,39.934010,-75.150940,"02607",30,"One Way","Indego30"
240592862,10,"2018-03-28 17:15:00","2018-03-28 17:25:00",3108,39.953159,-75.165512,3154,39.959240,-75.158211,"05389",365,"One Way","Indego365"
240592864,15,"2018-03-28 17:15:00","2018-03-28 17:30:00",3169,39.953819,-75.142632,3004,39.953781,-75.163742,"05326",30,"One Way","Indego30"
240592866,9,"2018-03-28 17:15:00","2018-03-28 17:24:00",3108,39.953159,-75.165512,3051,39.967442,-75.175072,11961,30,"One Way","Indego30"
240592848,10,"2018-03-28 17:16:00","2018-03-28 17:26:00",3167,39.950249,-75.160278,3034,39.933151,-75.162483,11914,30,"One Way","Indego30"
240592852,12,"2018-03-28 17:16:00","2018-03-28 17:28:00",3004,39.953781,-75.163742,3039,39.971210,-75.159698,11771,30,"One Way","Indego30"
240592853,10,"2018-03-28 17:16:00","2018-03-28 17:26:00",3018,39.952728,-75.159790,3086,39.940189,-75.166908,11015,30,"One Way","Indego30"
240592855,8,"2018-03-28 17:16:00","2018-03-28 17:24:00",3160,39.956619,-75.198624,3119,39.966740,-75.207993,"03356",30,"One Way","Indego30"
240592857,8,"2018-03-28 17:16:00","2018-03-28 17:24:00",3121,39.972740,-75.179390,3040,39.962891,-75.166061,"03374",30,"One Way","Indego30"
240592846,30,"2018-03-28 17:17:00","2018-03-28 17:47:00",3156,39.953812,-75.174072,3024,39.948219,-75.209084,11774,30,"One Way","Indego30"
240592844,13,"2018-03-28 17:18:00","2018-03-28 17:31:00",3160,39.956619,-75.198624,3032,39.945271,-75.179710,11900,30,"One Way","Indego30"
240592842,9,"2018-03-28 17:19:00","2018-03-28 17:28:00",3062,39.951969,-75.179428,3064,39.938400,-75.173271,"05325",365,"One Way","Indego365"
240592836,15,"2018-03-28 17:20:00","2018-03-28 17:35:00",3047,39.950710,-75.149208,3012,39.942181,-75.177467,"03392",30,"One Way","Indego30"
240592837,10,"2018-03-28 17:20:00","2018-03-28 17:30:00",3010,39.947109,-75.166183,3069,39.937038,-75.150383,"02678",30,"One Way","Indego30"
240592841,8,"2018-03-28 17:20:00","2018-03-28 17:28:00",3015,39.947350,-75.148857,3063,39.946331,-75.169800,11746,30,"One Way","Indego30"
240592834,9,"2018-03-28 17:21:00","2018-03-28 17:30:00",3038,39.947811,-75.194092,3165,39.958191,-75.178200,"03321",30,"One Way","Indego30"
240592835,9,"2018-03-28 17:21:00","2018-03-28 17:30:00",3063,39.946331,-75.169800,3098,39.934311,-75.160423,11782,30,"One Way","Indego30"
240592829,11,"2018-03-28 17:22:00","2018-03-28 17:33:00",3020,39.949219,-75.190361,3114,39.937752,-75.180122,"03550",30,"One Way","Indego30"
240592830,3,"2018-03-28 17:22:00","2018-03-28 17:25:00",3108,39.953159,-75.165512,3021,39.953899,-75.169022,11740,30,"One Way","Indego30"
240592831,12,"2018-03-28 17:22:00","2018-03-28 17:34:00",3032,39.945271,-75.179710,3006,39.952202,-75.203110,"05289",30,"One Way","Indego30"
240592821,7,"2018-03-28 17:24:00","2018-03-28 17:31:00",3052,39.947319,-75.156952,3101,39.942951,-75.159554,11005,30,"One Way","Indego30"
240592822,16,"2018-03-28 17:24:00","2018-03-28 17:40:00",3052,39.947319,-75.156952,3158,39.925522,-75.169037,"05356",30,"One Way","Indego30"
240592823,14,"2018-03-28 17:24:00","2018-03-28 17:38:00",3006,39.952202,-75.203110,3053,39.932308,-75.181541,"03385",30,"One Way","Indego30"
240592824,17,"2018-03-28 17:24:00","2018-03-28 17:41:00",3037,39.954239,-75.161377,3018,39.952728,-75.159790,"03448",30,"One Way","Indego30"
240592825,4,"2018-03-28 17:24:00","2018-03-28 17:28:00",3038,39.947811,-75.194092,3162,39.945950,-75.184753,11952,365,"One Way","Indego365"
240592826,3,"2018-03-28 17:24:00","2018-03-28 17:27:00",3068,39.935490,-75.167107,3098,39.934311,-75.160423,11951,30,"One Way","Indego30"
240592820,3,"2018-03-28 17:25:00","2018-03-28 17:28:00",3033,39.950050,-75.156723,3050,39.953388,-75.154259,"05379",365,"One Way","Indego365"
240592813,5,"2018-03-28 17:26:00","2018-03-28 17:31:00",3021,39.953899,-75.169022,3018,39.952728,-75.159790,"05331",365,"One Way","Indego365"
240592815,13,"2018-03-28 17:26:00","2018-03-28 17:39:00",3021,39.953899,-75.169022,3052,39.947319,-75.156952,"02707",30,"One Way","Indego30"
240592807,21,"2018-03-28 17:27:00","2018-03-28 17:48:00",3038,39.947811,-75.194092,3028,39.940609,-75.149582,"02617",30,"One Way","Indego30"
240592808,13,"2018-03-28 17:27:00","2018-03-28 17:40:00",3062,39.951969,-75.179428,3009,39.955761,-75.189819,"05199",30,"One Way","Indego30"
240592809,8,"2018-03-28 17:27:00","2018-03-28 17:35:00",3156,39.953812,-75.174072,3102,39.967590,-75.179520,"05410",30,"One Way","Indego30"
240592810,12,"2018-03-28 17:27:00","2018-03-28 17:39:00",3006,39.952202,-75.203110,3170,39.944260,-75.181343,"05349",30,"One Way","Indego30"
240592811,5,"2018-03-28 17:27:00","2018-03-28 17:32:00",3051,39.967442,-75.175072,3060,39.959229,-75.170357,11961,30,"One Way","Indego30"
240592805,4,"2018-03-28 17:28:00","2018-03-28 17:32:00",3059,39.962650,-75.161743,3073,39.961430,-75.152420,"05302",30,"One Way","Indego30"
240592802,9,"2018-03-28 17:29:00","2018-03-28 17:38:00",3021,39.953899,-75.169022,3058,39.967159,-75.170013,11846,30,"One Way","Indego30"
240592803,4,"2018-03-28 17:29:00","2018-03-28 17:33:00",3047,39.950710,-75.149208,3033,39.950050,-75.156723,"02644",30,"One Way","Indego30"
240592796,16,"2018-03-28 17:30:00","2018-03-28 17:46:00",3015,39.947350,-75.148857,3030,39.939350,-75.157158,11883,30,"One Way","Indego30"
240592797,4,"2018-03-28 17:30:00","2018-03-28 17:34:00",3020,39.949219,-75.190361,3170,39.944260,-75.181343,11030,30,"One Way","Indego30"
240592798,8,"2018-03-28 17:30:00","2018-03-28 17:38:00",3077,39.972069,-75.163513,3054,39.962502,-75.174202,"03405",30,"One Way","Indego30"
240592799,16,"2018-03-28 17:30:00","2018-03-28 17:46:00",3015,39.947350,-75.148857,3086,39.940189,-75.166908,"03481",30,"One Way","Indego30"
240592800,8,"2018-03-28 17:30:00","2018-03-28 17:38:00",3052,39.947319,-75.156952,3034,39.933151,-75.162483,"02605",365,"One Way","Indego365"
240592801,14,"2018-03-28 17:30:00","2018-03-28 17:44:00",3018,39.952728,-75.159790,3054,39.962502,-75.174202,"03643",30,"One Way","Indego30"
240592792,6,"2018-03-28 17:31:00","2018-03-28 17:37:00",3047,39.950710,-75.149208,3028,39.940609,-75.149582,"05328",30,"One Way","Indego30"
240592793,5,"2018-03-28 17:31:00","2018-03-28 17:36:00",3063,39.946331,-75.169800,3168,39.951210,-75.173698,11851,30,"One Way","Indego30"
240592794,8,"2018-03-28 17:31:00","2018-03-28 17:39:00",3009,39.955761,-75.189819,3020,39.949219,-75.190361,11942,365,"One Way","Indego365"
240592795,13,"2018-03-28 17:31:00","2018-03-28 17:44:00",3047,39.950710,-75.149208,3066,39.945610,-75.173477,11962,30,"One Way","Indego30"
240592791,6,"2018-03-28 17:32:00","2018-03-28 17:38:00",3156,39.953812,-75.174072,3058,39.967159,-75.170013,"03377",30,"One Way","Indego30"
240592788,13,"2018-03-28 17:33:00","2018-03-28 17:46:00",3061,39.954250,-75.177612,3043,39.930820,-75.174744,"03579",30,"One Way","Indego30"
240592789,5,"2018-03-28 17:33:00","2018-03-28 17:38:00",3020,39.949219,-75.190361,3032,39.945271,-75.179710,"03458",30,"One Way","Indego30"
240592790,9,"2018-03-28 17:33:00","2018-03-28 17:42:00",3021,39.953899,-75.169022,3170,39.944260,-75.181343,11725,30,"One Way","Indego30"
240592785,6,"2018-03-28 17:35:00","2018-03-28 17:41:00",3088,39.969841,-75.141800,3153,39.972160,-75.129936,"05275",30,"One Way","Indego30"
240592786,3,"2018-03-28 17:35:00","2018-03-28 17:38:00",3018,39.952728,-75.159790,3050,39.953388,-75.154259,"02545",365,"One Way","Indego365"
240592787,10,"2018-03-28 17:35:00","2018-03-28 17:45:00",3021,39.953899,-75.169022,3015,39.947350,-75.148857,11740,365,"One Way","Indego365"
240592778,7,"2018-03-28 17:36:00","2018-03-28 17:43:00",3119,39.966740,-75.207993,3104,39.966640,-75.192093,"03356",30,"One Way","Indego30"
240592779,4,"2018-03-28 17:36:00","2018-03-28 17:40:00",3064,39.938400,-75.173271,3063,39.946331,-75.169800,11171,30,"One Way","Indego30"
240592780,2,"2018-03-28 17:36:00","2018-03-28 17:38:00",3162,39.945950,-75.184753,3032,39.945271,-75.179710,11761,365,"One Way","Indego365"
240592781,10,"2018-03-28 17:36:00","2018-03-28 17:46:00",3055,39.951118,-75.154572,3070,39.960621,-75.139832,11021,30,"One Way","Indego30"
240592782,7,"2018-03-28 17:36:00","2018-03-28 17:43:00",3010,39.947109,-75.166183,3015,39.947350,-75.148857,"02515",365,"One Way","Indego365"
240592783,7,"2018-03-28 17:36:00","2018-03-28 17:43:00",3159,39.951210,-75.199623,3032,39.945271,-75.179710,"03359",365,"One Way","Indego365"
240592784,11,"2018-03-28 17:36:00","2018-03-28 17:47:00",3031,39.980049,-75.155220,3153,39.972160,-75.129936,11930,30,"One Way","Indego30"
240592774,4,"2018-03-28 17:37:00","2018-03-28 17:41:00",3066,39.945610,-75.173477,3168,39.951210,-75.173698,"05142",30,"One Way","Indego30"
240592775,7,"2018-03-28 17:37:00","2018-03-28 17:44:00",3010,39.947109,-75.166183,3068,39.935490,-75.167107,"02680",30,"One Way","Indego30"
240592776,18,"2018-03-28 17:37:00","2018-03-28 17:55:00",3039,39.971210,-75.159698,3033,39.950050,-75.156723,"05408",30,"One Way","Indego30"
240592769,13,"2018-03-28 17:38:00","2018-03-28 17:51:00",3052,39.947319,-75.156952,3158,39.925522,-75.169037,"05361",365,"One Way","Indego365"
240592770,10,"2018-03-28 17:38:00","2018-03-28 17:48:00",3078,39.953548,-75.171921,3101,39.942951,-75.159554,"05318",30,"One Way","Indego30"
240592771,13,"2018-03-28 17:38:00","2018-03-28 17:51:00",3108,39.953159,-75.165512,3164,39.928139,-75.165154,"03422",30,"One Way","Indego30"
240592772,14,"2018-03-28 17:38:00","2018-03-28 17:52:00",3108,39.953159,-75.165512,3099,39.934010,-75.150940,"03412",365,"One Way","Indego365"
240592773,9,"2018-03-28 17:38:00","2018-03-28 17:47:00",3009,39.955761,-75.189819,3054,39.962502,-75.174202,11815,365,"One Way","Indego365"
240592768,5,"2018-03-28 17:39:00","2018-03-28 17:44:00",3020,39.949219,-75.190361,3170,39.944260,-75.181343,"03553",30,"One Way","Indego30"
240592763,11,"2018-03-28 17:40:00","2018-03-28 17:51:00",3004,39.953781,-75.163742,3051,39.967442,-75.175072,"02499",30,"One Way","Indego30"
240592764,13,"2018-03-28 17:40:00","2018-03-28 17:53:00",3155,39.940182,-75.154419,3108,39.953159,-75.165512,102,30,"One Way","Indego30"
240592765,10,"2018-03-28 17:40:00","2018-03-28 17:50:00",3021,39.953899,-75.169022,3050,39.953388,-75.154259,"02590",30,"One Way","Indego30"
240592766,6,"2018-03-28 17:40:00","2018-03-28 17:46:00",3038,39.947811,-75.194092,3032,39.945271,-75.179710,"02507",30,"One Way","Indego30"
240592767,8,"2018-03-28 17:40:00","2018-03-28 17:48:00",3170,39.944260,-75.181343,3010,39.947109,-75.166183,11030,365,"One Way","Indego365"
240625503,183,"2018-03-28 17:40:00","2018-03-28 20:43:00",3038,39.947811,-75.194092,90007,"","","02641",30,"One Way","Indego30"
240592761,8,"2018-03-28 17:41:00","2018-03-28 17:49:00",3020,39.949219,-75.190361,3032,39.945271,-75.179710,"02676",30,"One Way","Indego30"
240592762,7,"2018-03-28 17:41:00","2018-03-28 17:48:00",3023,39.950481,-75.172859,3054,39.962502,-75.174202,11862,30,"One Way","Indego30"
240603580,51,"2018-03-28 17:41:00","2018-03-28 18:32:00",3169,39.953819,-75.142632,3124,39.952950,-75.139793,"05145",30,"One Way","Indego30"
240592759,10,"2018-03-28 17:42:00","2018-03-28 17:52:00",3047,39.950710,-75.149208,3021,39.953899,-75.169022,11871,30,"One Way","Indego30"
240592760,10,"2018-03-28 17:42:00","2018-03-28 17:52:00",3009,39.955761,-75.189819,3102,39.967590,-75.179520,"05369",30,"One Way","Indego30"
240592757,12,"2018-03-28 17:43:00","2018-03-28 17:55:00",3098,39.934311,-75.160423,3026,39.941380,-75.145638,"03276",30,"One Way","Indego30"
240592758,7,"2018-03-28 17:43:00","2018-03-28 17:50:00",3026,39.941380,-75.145638,3026,39.941380,-75.145638,"02647",30,"Round Trip","Indego30"
240603575,20,"2018-03-28 17:43:00","2018-03-28 18:03:00",3052,39.947319,-75.156952,3043,39.930820,-75.174744,"05352",30,"One Way","Indego30"
240592755,7,"2018-03-28 17:44:00","2018-03-28 17:51:00",3047,39.950710,-75.149208,3013,39.963169,-75.147919,"03568",365,"One Way","Indego365"
240592756,5,"2018-03-28 17:44:00","2018-03-28 17:49:00",3078,39.953548,-75.171921,3054,39.962502,-75.174202,11034,30,"One Way","Indego30"
240592751,10,"2018-03-28 17:45:00","2018-03-28 17:55:00",3021,39.953899,-75.169022,3062,39.951969,-75.179428,"03460",30,"One Way","Indego30"
240592752,9,"2018-03-28 17:45:00","2018-03-28 17:54:00",3045,39.947922,-75.162369,3026,39.941380,-75.145638,"05119",30,"One Way","Indego30"
240592753,12,"2018-03-28 17:45:00","2018-03-28 17:57:00",3161,39.954861,-75.180908,3012,39.942181,-75.177467,"05271",30,"One Way","Indego30"
240592754,6,"2018-03-28 17:45:00","2018-03-28 17:51:00",3021,39.953899,-75.169022,3063,39.946331,-75.169800,"03479",30,"One Way","Indego30"
240603565,18,"2018-03-28 17:45:00","2018-03-28 18:03:00",3021,39.953899,-75.169022,3155,39.940182,-75.154419,11857,30,"One Way","Indego30"
240603570,18,"2018-03-28 17:45:00","2018-03-28 18:03:00",3052,39.947319,-75.156952,3072,39.934448,-75.145409,"02707",30,"One Way","Indego30"
240603562,26,"2018-03-28 17:46:00","2018-03-28 18:12:00",3120,39.975220,-75.186691,3155,39.940182,-75.154419,11767,30,"One Way","Indego30"
240603563,34,"2018-03-28 17:46:00","2018-03-28 18:20:00",3168,39.951210,-75.173698,3022,39.954720,-75.183228,11851,30,"One Way","Indego30"
240592747,3,"2018-03-28 17:47:00","2018-03-28 17:50:00",3018,39.952728,-75.159790,3021,39.953899,-75.169022,"03448",30,"One Way","Indego30"
240592748,11,"2018-03-28 17:47:00","2018-03-28 17:58:00",3038,39.947811,-75.194092,3063,39.946331,-75.169800,11019,30,"One Way","Indego30"
240592749,5,"2018-03-28 17:47:00","2018-03-28 17:52:00",3010,39.947109,-75.166183,3101,39.942951,-75.159554,"05319",30,"One Way","Indego30"
240603559,19,"2018-03-28 17:47:00","2018-03-28 18:06:00",3051,39.967442,-75.175072,3063,39.946331,-75.169800,11852,30,"One Way","Indego30"
240592744,9,"2018-03-28 17:48:00","2018-03-28 17:57:00",3125,39.943909,-75.167351,3053,39.932308,-75.181541,"03436",365,"One Way","Indego365"
240592745,7,"2018-03-28 17:48:00","2018-03-28 17:55:00",3168,39.951210,-75.173698,3086,39.940189,-75.166908,11023,30,"One Way","Indego30"
240592746,7,"2018-03-28 17:48:00","2018-03-28 17:55:00",3066,39.945610,-75.173477,3167,39.950249,-75.160278,11798,30,"One Way","Indego30"
240603552,19,"2018-03-28 17:48:00","2018-03-28 18:07:00",3035,39.962711,-75.194191,3101,39.942951,-75.159554,11944,30,"One Way","Indego30"
240603553,18,"2018-03-28 17:48:00","2018-03-28 18:06:00",3018,39.952728,-75.159790,3115,39.972630,-75.167572,"05331",30,"One Way","Indego30"
240603556,14,"2018-03-28 17:48:00","2018-03-28 18:02:00",3041,39.968491,-75.135460,3015,39.947350,-75.148857,11805,30,"One Way","Indego30"
240592743,7,"2018-03-28 17:49:00","2018-03-28 17:56:00",3020,39.949219,-75.190361,3163,39.949741,-75.180969,"03307",30,"One Way","Indego30"
240603550,33,"2018-03-28 17:49:00","2018-03-28 18:22:00",3018,39.952728,-75.159790,3046,39.950119,-75.144722,"02610",30,"One Way","Indego30"
240603551,11,"2018-03-28 17:49:00","2018-03-28 18:00:00",3010,39.947109,-75.166183,3043,39.930820,-75.174744,11030,30,"One Way","Indego30"
240592740,9,"2018-03-28 17:50:00","2018-03-28 17:59:00",3018,39.952728,-75.159790,3021,39.953899,-75.169022,"05176",30,"One Way","Indego30"
240592741,7,"2018-03-28 17:50:00","2018-03-28 17:57:00",3113,39.974720,-75.197807,3107,39.982029,-75.188660,11751,30,"One Way","Indego30"
240592742,4,"2018-03-28 17:50:00","2018-03-28 17:54:00",3033,39.950050,-75.156723,3101,39.942951,-75.159554,"03501",30,"One Way","Indego30"
240592738,8,"2018-03-28 17:51:00","2018-03-28 17:59:00",3009,39.955761,-75.189819,3074,39.955109,-75.209869,"05337",30,"One Way","Indego30"
240592739,3,"2018-03-28 17:51:00","2018-03-28 17:54:00",3075,39.967178,-75.161247,3058,39.967159,-75.170013,"05219",30,"One Way","Indego30"
240592737,6,"2018-03-28 17:52:00","2018-03-28 17:58:00",3054,39.962502,-75.174202,3108,39.953159,-75.165512,"03532",30,"One Way","Indego30"
240592736,4,"2018-03-28 17:53:00","2018-03-28 17:57:00",3007,39.945171,-75.159927,3030,39.939350,-75.157158,"03493",365,"One Way","Indego365"
240603539,14,"2018-03-28 17:53:00","2018-03-28 18:07:00",3038,39.947811,-75.194092,3102,39.967590,-75.179520,"03586",30,"One Way","Indego30"
240603541,8,"2018-03-28 17:53:00","2018-03-28 18:01:00",3020,39.949219,-75.190361,3012,39.942181,-75.177467,"02619",30,"One Way","Indego30"
240603534,13,"2018-03-28 17:54:00","2018-03-28 18:07:00",3020,39.949219,-75.190361,3165,39.958191,-75.178200,11942,30,"One Way","Indego30"
240603535,6,"2018-03-28 17:54:00","2018-03-28 18:00:00",3029,39.953800,-75.194794,3162,39.945950,-75.184753,11779,30,"One Way","Indego30"
240603536,11,"2018-03-28 17:54:00","2018-03-28 18:05:00",3021,39.953899,-75.169022,3058,39.967159,-75.170013,"03448",30,"One Way","Indego30"
240603537,25,"2018-03-28 17:54:00","2018-03-28 18:19:00",3150,39.928841,-75.170212,3024,39.948219,-75.209084,11925,30,"One Way","Indego30"
240603538,9,"2018-03-28 17:54:00","2018-03-28 18:03:00",3009,39.955761,-75.189819,3006,39.952202,-75.203110,"03286",30,"One Way","Indego30"
240603530,13,"2018-03-28 17:55:00","2018-03-28 18:08:00",3033,39.950050,-75.156723,3110,39.961750,-75.136414,"05166",30,"One Way","Indego30"
240603531,9,"2018-03-28 17:55:00","2018-03-28 18:04:00",3032,39.945271,-75.179710,3053,39.932308,-75.181541,"02570",30,"One Way","Indego30"
240603532,22,"2018-03-28 17:55:00","2018-03-28 18:17:00",3160,39.956619,-75.198624,3155,39.940182,-75.154419,"05202",30,"One Way","Indego30"
240603533,11,"2018-03-28 17:55:00","2018-03-28 18:06:00",3038,39.947811,-75.194092,3032,39.945271,-75.179710,"02935",365,"One Way","Indego365"
240603527,11,"2018-03-28 17:56:00","2018-03-28 18:07:00",3045,39.947922,-75.162369,3069,39.937038,-75.150383,"02660",30,"One Way","Indego30"
240603528,13,"2018-03-28 17:56:00","2018-03-28 18:09:00",3026,39.941380,-75.145638,3068,39.935490,-75.167107,"05119",365,"One Way","Indego365"
240603529,7,"2018-03-28 17:56:00","2018-03-28 18:03:00",3019,39.954029,-75.149834,3046,39.950119,-75.144722,11936,0,"One Way","Walk-up"
240592733,2,"2018-03-28 17:57:00","2018-03-28 17:59:00",3052,39.947319,-75.156952,3052,39.947319,-75.156952,"03435",30,"Round Trip","Indego30"
240603520,12,"2018-03-28 17:57:00","2018-03-28 18:09:00",3004,39.953781,-75.163742,3013,39.963169,-75.147919,"05326",30,"One Way","Indego30"
240603522,3,"2018-03-28 17:57:00","2018-03-28 18:00:00",3154,39.959240,-75.158211,3018,39.952728,-75.159790,"05389",30,"One Way","Indego30"
240603523,7,"2018-03-28 17:57:00","2018-03-28 18:04:00",3025,39.937241,-75.161201,3114,39.937752,-75.180122,11958,30,"One Way","Indego30"
240603524,7,"2018-03-28 17:57:00","2018-03-28 18:04:00",3156,39.953812,-75.174072,3032,39.945271,-75.179710,"03691",365,"One Way","Indego365"
240603525,8,"2018-03-28 17:57:00","2018-03-28 18:05:00",3161,39.954861,-75.180908,3170,39.944260,-75.181343,"03513",30,"One Way","Indego30"
240603514,8,"2018-03-28 17:58:00","2018-03-28 18:06:00",3101,39.942951,-75.159554,3018,39.952728,-75.159790,"03693",30,"One Way","Indego30"
